date,asset,stock_ret,SPY,sector
2018-03-21,DAL,-0.009734447522545042,-0.0019193356533249162,Airlines
2018-03-21,GM,0.018704260404879935,-0.0019193356533249162,Auto
2018-03-21,GS,-0.00509145567837932,-0.0019193356533249162,Banks
2018-03-21,JPM,0.0008723993038874944,-0.0019193356533249162,Banks
2018-03-21,LUV,-0.047948513834839224,-0.0019193356533249162,Airlines
2018-03-21,MSFT,-0.00697941159069182,-0.0019193356533249162,Tech
2018-03-21,TSLA,0.01925619456251515,-0.0019193356533249162,Auto
2018-03-21,XOM,0.014191217803903644,-0.0019193356533249162,Oil
2018-03-22,AAPL,-0.014129739333384683,-0.024997164390593962,Tech
2018-03-22,CVX,-0.028537305976975014,-0.024997164390593962,Oil
2018-03-22,DAL,-0.022877579161753592,-0.024997164390593962,Airlines
2018-03-22,GM,-0.03273019776091901,-0.024997164390593962,Auto
2018-03-22,GS,-0.03532557054906116,-0.024997164390593962,Banks
2018-03-22,JPM,-0.04174667376912178,-0.024997164390593962,Banks
2018-03-22,LUV,-0.013499466293551032,-0.024997164390593962,Airlines
2018-03-22,MSFT,-0.0290873554861254,-0.024997164390593962,Tech
2018-03-22,TSLA,-0.023473265423293643,-0.024997164390593962,Auto
2018-03-22,XOM,-0.020522368613967945,-0.024997164390593962,Oil
2018-03-23,AAPL,-0.023156779265400607,-0.02131451812677576,Tech
2018-03-23,CVX,-0.006332402985761099,-0.02131451812677576,Oil
2018-03-23,DAL,-0.01408445524621571,-0.02131451812677576,Airlines
2018-03-23,GM,-0.03246227761526299,-0.02131451812677576,Auto
2018-03-23,GS,-0.029057874266332995,-0.02131451812677576,Banks
2018-03-23,JPM,-0.02673935289834395,-0.02131451812677576,Banks
2018-03-23,LUV,-0.004912226038232603,-0.02131451812677576,Airlines
2018-03-23,MSFT,-0.029067703343905626,-0.02131451812677576,Tech
2018-03-23,TSLA,-0.024458095792019963,-0.02131451812677576,Auto
2018-03-23,XOM,-0.008299325519073641,-0.02131451812677576,Oil
2018-03-26,AAPL,0.04747205205753802,0.027358932588934515,Tech
2018-03-26,CVX,0.020977127520956707,0.027358932588934515,Oil
2018-03-26,DAL,0.021521295253953188,0.027358932588934515,Airlines
2018-03-26,GM,0.023315305081566873,0.027358932588934515,Auto
2018-03-26,GS,0.039223715480881216,0.027358932588934515,Banks
2018-03-26,JPM,0.030838206465952034,0.027358932588934515,Banks
2018-03-26,LUV,0.015338333408115856,0.027358932588934515,Airlines
2018-03-26,MSFT,0.07570538631018042,0.027358932588934515,Tech
2018-03-26,TSLA,0.00875500449707678,0.027358932588934515,Auto
2018-03-26,XOM,0.015228337430241545,0.027358932588934515,Oil
2018-03-27,AAPL,-0.025641245569841042,-0.017011759595081943,Tech
2018-03-27,CVX,-0.005981852381231945,-0.017011759595081943,Oil
2018-03-27,DAL,-0.014529710734190182,-0.017011759595081943,Airlines
2018-03-27,GM,-0.03111959390713248,-0.017011759595081943,Auto
2018-03-27,GS,-0.0298964968053288,-0.017011759595081943,Banks
2018-03-27,JPM,-0.019399907174482478,-0.017011759595081943,Banks
2018-03-27,LUV,-0.01562760900933924,-0.017011759595081943,Airlines
2018-03-27,MSFT,-0.045958686463828835,-0.017011759595081943,Tech
2018-03-27,TSLA,-0.08218818003144257,-0.017011759595081943,Auto
2018-03-27,XOM,-0.004054068813123535,-0.017011759595081943,Oil
2018-03-28,AAPL,-0.011049003544401637,-0.0029549279581075893,Tech
2018-03-28,CVX,-0.022326839243819063,-0.0029549279581075893,Oil
2018-03-28,DAL,-0.00608174292905117,-0.0029549279581075893,Airlines
2018-03-28,GM,0.01720670975597005,-0.0029549279581075893,Auto
2018-03-28,GS,0.008533656023308023,-0.0029549279581075893,Banks
2018-03-28,JPM,-0.001571543413858345,-0.0029549279581075893,Banks
2018-03-28,LUV,-0.007761561793816041,-0.0029549279581075893,Airlines
2018-03-28,MSFT,-0.0008943488623108786,-0.0029549279581075893,Tech
2018-03-28,TSLA,-0.0766530355251378,-0.0029549279581075893,Auto
2018-03-28,XOM,-0.012075992485462206,-0.0029549279581075893,Oil
2018-03-29,AAPL,0.007808800992096465,0.012777802559352347,Tech
2018-03-29,CVX,0.017306014422052485,0.012777802559352347,Oil
2018-03-29,DAL,0.016317367390168203,0.012777802559352347,Airlines
2018-03-29,GM,0.024527898731478315,0.012777802559352347,Auto
2018-03-29,GS,0.009985100328143037,0.012777802559352347,Banks
2018-03-29,JPM,0.018240832144200247,0.012777802559352347,Banks
2018-03-29,LUV,0.018311117273634547,0.012777802559352347,Airlines
2018-03-29,MSFT,0.0210316467204692,0.012777802559352347,Tech
2018-03-29,TSLA,0.03239198596887505,0.012777802559352347,Auto
2018-03-29,XOM,0.024721969450298253,0.012777802559352347,Oil
2018-04-02,AAPL,-0.006556214398809601,-0.021584673349770434,Tech
2018-04-02,CVX,-0.015783918422109355,-0.021584673349770434,Oil
2018-04-02,DAL,-0.052180260495607755,-0.021584673349770434,Airlines
2018-04-02,GM,-0.015960532098360347,-0.021584673349770434,Auto
2018-04-02,GS,-0.01790680915665699,-0.021584673349770434,Banks
2018-04-02,JPM,-0.01927808508790141,-0.021584673349770434,Banks
2018-04-02,LUV,-0.05132679411440222,-0.021584673349770434,Airlines
2018-04-02,MSFT,-0.030130401118279138,-0.021584673349770434,Tech
2018-04-02,TSLA,-0.05129075603964339,-0.021584673349770434,Auto
2018-04-02,XOM,-0.01863035858093942,-0.021584673349770434,Oil
2018-04-03,AAPL,0.010259198212495324,0.012817027846945717,Tech
2018-04-03,CVX,0.0230755474047859,0.012817027846945717,Oil
2018-04-03,DAL,0.03407121572881788,0.012817027846945717,Airlines
2018-04-03,GM,0.03299775469321986,0.012817027846945717,Auto
2018-04-03,GS,0.013058479076946128,0.012817027846945717,Banks
2018-04-03,JPM,0.013722880395528048,0.012817027846945717,Banks
2018-04-03,LUV,0.029996274837717607,0.012817027846945717,Airlines
2018-04-03,MSFT,0.01344317360129077,0.012817027846945717,Tech
2018-04-03,TSLA,0.05960869497161614,0.012817027846945717,Auto
2018-04-03,XOM,0.024583301386261525,0.012817027846945717,Oil
2018-04-04,AAPL,0.019122268469710102,0.01069908288335042,Tech
2018-04-04,CVX,-0.0030479340174836,0.01069908288335042,Oil
2018-04-04,DAL,0.00260623930050774,0.01069908288335042,Airlines
2018-04-04,GM,0.029507354391180574,0.01069908288335042,Auto
2018-04-04,GS,0.00814103226688756,0.01069908288335042,Banks
2018-04-04,JPM,0.01518326272548487,0.01069908288335042,Banks
2018-04-04,LUV,0.006968011519635997,0.01069908288335042,Airlines
2018-04-04,MSFT,0.029205397043144066,0.01069908288335042,Tech
2018-04-04,TSLA,0.07255262494178072,0.01069908288335042,Auto
2018-04-04,XOM,-0.001999416624442585,0.01069908288335042,Oil
2018-04-05,AAPL,0.006934251383974965,0.007892005284322767,Tech
2018-04-05,CVX,0.024545651014647563,0.007892005284322767,Oil
2018-04-05,DAL,0.0064983252308639106,0.007892005284322767,Airlines
2018-04-05,GM,-0.0007888700853290187,0.007892005284322767,Auto
2018-04-05,GS,0.012627694045609372,0.007892005284322767,Banks
2018-04-05,JPM,0.013130522418973944,0.007892005284322767,Banks
2018-04-05,LUV,0.00887165051825689,0.007892005284322767,Airlines
2018-04-05,MSFT,0.0005413653591226364,0.007892005284322767,Tech
2018-04-05,TSLA,0.065449218022962,0.007892005284322767,Auto
2018-04-05,XOM,0.015360190025649922,0.007892005284322767,Oil
2018-04-06,AAPL,-0.02557850183347421,-0.022285938571837582,Tech
2018-04-06,CVX,-0.021570318439232405,-0.022285938571837582,Oil
2018-04-06,DAL,-0.021398448640659873,-0.022285938571837582,Airlines
2018-04-06,GM,-0.008421039309130407,-0.022285938571837582,Auto
2018-04-06,GS,-0.02282933434504608,-0.022285938571837582,Banks
2018-04-06,JPM,-0.024937486859154423,-0.022285938571837582,Banks
2018-04-06,LUV,-0.027611645228004633,-0.022285938571837582,Airlines
2018-04-06,MSFT,-0.023273367955370827,-0.022285938571837582,Tech
2018-04-06,TSLA,-0.02099965132179782,-0.022285938571837582,Auto
2018-04-06,XOM,-0.015127823777749017,-0.022285938571837582,Oil
2018-04-09,AAPL,0.009917807562513259,0.004928349321557057,Tech
2018-04-09,CVX,0.010630748441527338,0.004928349321557057,Oil
2018-04-09,DAL,-0.00923632312524969,0.004928349321557057,Airlines
2018-04-09,GM,0.00398109855697415,0.004928349321557057,Auto
2018-04-09,GS,0.008881043145249068,0.004928349321557057,Banks
2018-04-09,JPM,0.012008447389866062,0.004928349321557057,Banks
2018-04-09,LUV,-0.00795823364886783,0.004928349321557057,Airlines
2018-04-09,MSFT,0.005984587522725127,0.004928349321557057,Tech
2018-04-09,TSLA,-0.032208434761205273,0.004928349321557057,Auto
2018-04-09,XOM,0.0,0.004928349321557057,Oil
2018-04-10,AAPL,0.01881814283084071,0.015900346831698053,Tech
